,nfe,gd,seed
1592,500,0.17748506895832752,20
1593,600,0.13820724527120964,20
1594,700,0.13102605912606918,20
1595,800,0.09521528327448643,20
1596,900,0.10098535996908573,20
1597,1000,0.09827022247522953,20
1598,1100,0.09953408381914741,20
1599,1200,0.08539310348422757,20
1600,1300,0.09351218294236484,20
1601,1400,0.1069542519187694,20
1602,1500,0.0939284192725898,20
1603,1600,0.08063668858634498,20
1604,1700,0.06373772786469081,20
1605,1800,0.06629114841156279,20
1606,1900,0.06171836066345402,20
1607,2000,0.06505913794145717,20
1608,2100,0.07077911784271226,20
1609,2200,0.06994861229740164,20
1610,2300,0.07670213964375143,20
1611,2400,0.06781375985579999,20
1612,2500,0.06541841156257758,20
1613,2600,0.06264212698593696,20
1614,2700,0.07180186155216162,20
1615,2800,0.06400563105411983,20
1616,2900,0.06673741717759092,20
1617,3000,0.06653023187687815,20
1618,3100,0.055454324901406615,20
1619,3200,0.06102222540856596,20
1620,3300,0.06078650217196636,20
1621,3400,0.04904060616212414,20
1622,3500,0.057091391546319516,20
1623,3600,0.05525596903639738,20
1624,3700,0.054276622546111396,20
1625,3800,0.06068116969011174,20
1626,3900,0.059337135637442875,20
1627,4000,0.06277227988090467,20
1628,4100,0.06277231894635174,20
1629,4200,0.06858784857900121,20
1630,4300,0.06751335288483415,20
1631,4400,0.06182360196793255,20
1632,4500,0.0646895255135497,20
1633,4600,0.07185268129171227,20
1634,4700,0.0700463997318505,20
1635,4800,0.06901789044960736,20
1636,4900,0.06455480540637633,20
1637,5000,0.06157524381111398,20
1638,5100,0.06343686093435177,20
1639,5200,0.06137896415092879,20
1640,5300,0.058237402278684826,20
1641,5400,0.058955592183400025,20
1642,5500,0.057279992569257844,20
1643,5600,0.061229906291496654,20
1644,5700,0.059882842744627456,20
1645,5800,0.05929477738727114,20
1646,5900,0.057822643718502716,20
1647,6000,0.05753740719545566,20
1648,6100,0.05647395791506405,20
1649,6200,0.0589788634368126,20
1650,6300,0.06159021007577595,20
1651,6400,0.06060742222388466,20
1652,6500,0.0606274220273103,20
1653,6600,0.06000655102509559,20
1654,6700,0.05791879497086439,20
1655,6800,0.05760169577087214,20
1656,6900,0.058868016458244,20
1657,7000,0.05890292381944729,20
1658,7100,0.05900337998782415,20
1659,7200,0.05909618384415943,20
1660,7300,0.05836567325446918,20
1661,7400,0.059298849888511605,20
1662,7500,0.05953053091165351,20
1663,7600,0.05891666671767211,20
1664,7700,0.05695730653277695,20
1665,7800,0.05609975302060053,20
1666,7900,0.05601378893290986,20
1667,8000,0.05461332522130121,20
1668,8100,0.055411947772017876,20
1669,8200,0.05543585242413517,20
1670,8300,0.05496459210616973,20
1671,8400,0.05432849848847294,20
1672,8500,0.05381514446351773,20
1673,8600,0.051700088218650755,20
1674,8700,0.05115311054337586,20
1675,8800,0.049571063775138036,20
1676,8900,0.05022466490314516,20
1677,9000,0.04983622865534424,20
1678,9100,0.05514498245429275,20
1679,9200,0.05458156094974038,20
1680,9300,0.060428393319479405,20
1681,9400,0.059412934062853875,20
1682,9500,0.058778695287200616,20
1683,9600,0.05811829844556481,20
1684,9700,0.056673198684604714,20
1685,9800,0.056417053655418624,20
1686,9900,0.056417207284909544,20
1687,10291,0.055705708549749676,20
1688,10679,0.05510111612421779,20
1689,11067,0.05587110750745758,20
1690,11455,0.057634030565139646,20
1691,11843,0.05430819810466697,20
1692,12231,0.05638884590594267,20
1693,12619,0.05475887129921712,20
1694,13007,0.05406209893951106,20
1695,13395,0.05057993353065333,20
1696,13783,0.04753995602068771,20
1697,14171,0.04701108398633615,20
1698,14559,0.04804823989948828,20
1699,14947,0.04701234457478002,20
1700,15335,0.047062949216729835,20
1701,15723,0.044836901314795355,20
1702,16111,0.04423138193535641,20
1703,16499,0.042663151693185276,20
1704,16887,0.04408681383487443,20
1705,17275,0.04359372596408904,20
1706,17663,0.04349048458558676,20
1707,18051,0.042926441396526065,20
